ID,Y_INDEX,X_INDEX,NormPop,COUNT,Longitude,Latitude,Code,N_Abund_0,DistBreed,RoostShoreline,HumanDisturb,ForageShoreline,ForageCrops,ForageWoodyWetlands,ForageHerbWetlands,GammaMoveProb
1021,22,101,0,1260,826258.104786,-867993.205135,101_22,0,1325.92839706455,0.00420557460117829,0.0144066552653499,128903724,4058819606.94843,1001694376.50149,28137898.7673692,0.000148335789165942
1110,23,101,0,1296,826258.104786,-835806.325135,101_23,0,1293.89736651782,0.00316243228477698,0.016799889518982,96930702,2155048558.92915,725622647.948608,16643737.6268699,0.000138681842291062
1201,24,101,0,1296,826258.104786,-803619.445135,101_24,0,1261.87426833444,0.00274373704636185,0.0157138932550667,84019032,1983323950.56073,722486658.7975,36797743.2928171,0.000129666362023954
1293,25,101,0,1296,826258.104786,-771432.565135,101_25,0,1229.85972214338,0.00759817567350427,0.0171478352408391,232889256,12164946409.7316,1997842466.26929,131142802.800772,0.000121246819121514
1387,26,101,0,1296,826258.104786,-739245.685135,101_26,0,1197.85441364126,0.0096297409341726,0.0151068895163763,295158114,9837665575.95687,922212169.804022,45834854.8045741,0.000113383548837871
1484,27,101,0,1260,826258.104786,-707058.805135,101_27,0,1165.85910361086,0.00449567412963627,0.0294188715823192,137795472,3807777425.17823,318779029.185952,1896069.57409239,0.000106039226196731
1583,28,101,0,1296,826258.104786,-674871.925135,101_28,0,1133.87463845348,0.0152588877723049,0.0446694211645846,467695296,1918817252.41227,227278863.466017,146594.497664421,9.91792686197973e-05
1685,29,101,0,1296,826258.104786,-642685.045135,101_29,0,1101.90196253883,0.0107501852207319,0.121343768809784,329500494,1819225637.40519,330212665.02401,189736.411900798,9.27714145180332e-05
1792,30,101,0,1296,826258.104786,-610498.165135,101_30,0,1069.94213274787,0.00682168172607482,0.0672862405098803,209089188,1756800697.61943,132909601.170769,155177.935650548,8.67854847529005e-05
1901,31,101,0,1260,826258.104786,-578311.285135,101_31,0,1037.99633567484,0.00584802432666944,0.0305903872828705,179245926,7386665677.92147,95735930.1609613,2788338.74657538,8.11935617219759e-05
2012,32,101,0,1296,826258.104786,-546124.405135,101_32,0,1006.06590807112,0.00886627540867988,0.032329073618401,271757376,6371840032.5583,126360949.401436,2504258.0033111,7.59694439859319e-05
2126,33,101,0,1296,826258.104786,-513937.525135,101_33,0,974.152361263247,0.00853462185809072,0.0921088870651403,261348174,16353252909.8508,595154960.874554,5229570.95126369,7.10887694768329e-05
2243,34,101,0,1296,826258.104786,-481750.645135,101_34,0,942.257410472197,0.00153214241976012,0.0287367034097117,46961208,23245266107.4428,290396443.452047,959213.449884278,6.6528874344335e-05
2360,35,101,0,1260,826258.104786,-449563.765135,101_35,0,910.383010214932,0.00959499847567463,0.0353620902452731,294093234,5665131994.8241,131690021.459786,6009134.81718892,6.22688670589585e-05
2479,36,101,0,1296,826258.104786,-417376.885135,101_36,0,878.531397304302,0.0042872193786485,0.0386720042663739,131406192,6193441089.84067,49026585.6989238,1639239.81092689,5.8288117001702e-05
2600,37,101,0,1296,826258.104786,-385190.005135,101_37,0,846.70514340833,0.00260742151027204,0.0823323307238852,79919244,4008803003.0671,40610530.5000484,8336683.06197441,5.45684372013618e-05
2723,38,101,0,1296,826258.104786,-353003.125135,101_38,0,814.907219726277,0.00783268726836552,0.0474587194450935,240077196,3350249725.1043,27071545.0948739,8608826.00711397,5.10924476708238e-05
2847,39,101,0,1260,826258.104786,-320816.245135,101_39,0,783.141077145823,0.00559353581817187,0.0245349504789682,171445680,5282163210.27958,16684137.9438629,6164597.72737186,4.7844084286099e-05
2971,40,101,0,1296,826258.104786,-288629.365135,101_40,0,751.410746348128,0.00899134825927255,0.0222841603051778,275590944,3880372478.93461,6242818.8980516,8568741.4091394,4.48079519125785e-05
3095,41,101,0,1296,826258.104786,-256442.485135,101_41,0,719.72096384988,0.00344992612884762,0.0271428931261177,105742584,8756180891.95916,47082125.5031395,2801570.48752366,4.19703443608037e-05
3219,42,101,0,1296,826258.104786,-224255.605135,101_42,0,688.077332097033,0.00909470707330398,0.0180021522953039,278758962,3885514638.01099,15909745.8064126,2905457.83299278,3.93176601378637e-05
3343,43,101,0,1296,826258.104786,-192068.725135,101_43,0,656.486524728239,0.00203432974920366,0.0416486416936751,62295480,21577674932.8788,1668499.24743742,741573.143731464,3.68380053857559e-05
3468,44,101,0,1260,826258.104786,-159881.845135,101_44,0,624.956552423423,0.00657935307805154,0.0525835794981278,201661650,10583777422.7572,581317864.153447,9077511.22235696,3.45198744809097e-05
3592,45,101,0,1296,826258.104786,-127694.965135,101_45,0,593.497110984881,0.00566302073516779,0.127571875632421,173575440,13457940496.0563,49100997.5999276,7313055.37065331,3.23527024682192e-05
3716,46,101,0,1296,826258.104786,-95508.085135,101_46,0,562.120042465175,0.00538421250572165,0.0258099987058434,165029778,27683997223.8196,398615,14229190.7601248,3.03263065488962e-05
3840,47,101,0,1296,826258.104786,-63321.205135,101_47,0,530.839953844772,0.00787785246441287,0.0394705596749496,241461540,64296719423.5781,501115.988148452,6003900.19715883,2.84317328482114e-05
3965,48,101,0,1260,826258.104786,-31134.325135,101_48,0,499.675058531052,0.00623800842330906,0.0511631340824386,191199204,77406058562.5591,8997308.82770346,2583627.63829463,2.66602328971107e-05
4090,49,101,0,1296,826258.104786,1052.554865,101_49,0,468.648337990566,0.00189172686521403,0.0382158357862957,57982716,80811796710.1347,20150642.8339539,5152772.33895006,2.50036361213769e-05
4215,50,101,0,1296,826258.104786,33239.434865,101_50,0,437.789171117617,0.00229908219110263,0.0508019862263523,70468434,92147067449.3728,33364273.9668123,8896621.85925859,2.34545682285174e-05
4341,51,101,0,1296,826258.104786,65426.314865,101_51,0,407.135659280295,0.00314766673991535,0.0835703782324601,96478128,79999016053.8435,37924964.0902096,29475849.9657035,2.20054860097689e-05
4467,52,101,0,1260,826258.104786,97613.194865,101_52,0,376.738005556342,0.00417559221599366,0.0557694982682116,127865466,80644790871.2917,19645884.4246473,22391023.8347099,2.064975487765e-05
4594,53,101,0,1296,826258.104786,129800.074865,101_53,0,346.663522261515,0.0091659291132248,0.0450140663528844,280941966,86747905343.2398,19643985.7129174,36376471.635089,1.93819162626207e-05
4721,54,101,0,1296,826258.104786,161986.954865,101_54,0,317.004201180631,0.00412827263102033,0.0377299625042017,126534366,92594601109.7593,77820593.878027,32236352.5857678,1.81954935039466e-05
4848,55,101,0,1296,826258.104786,194173.834865,101_55,0,287.888385539952,0.0116248266134181,0.0386581072829747,356308848,76388894067.8351,721339773.93836,100982167.785993,1.70852515840695e-05
4976,56,101,0,1260,826258.104786,226360.714865,101_56,0,259.499083918711,0.00791954341461042,0.0465651434125259,242739396,59503753258.0976,1757819599.95543,71813436.7641392,1.60467957745578e-05
5105,57,101,0.00813202478206,1296,826258.104786,258547.594865,101_57,0,232.103036696464,0.0114380858989915,0.0361585611063388,350585118,68313702764.3383,1663836448.55564,54012755.1673214,1.50749493013296e-05
5234,58,101,0.00813202478206,1296,826258.104786,290734.474865,101_58,0,206.096719517827,0.0133428411861423,0.0960005350338609,408967164,34030271125.8908,1739327658.95151,30113033.7992048,1.41652343454553e-05
5364,59,101,0.00813202478206,1296,826258.104786,322921.354865,101_59,0,182.076602042986,0.0105287020478074,0.0351875093913208,322711884,34687216038.6445,1691391372.26757,31045447.4468953,1.33141014382078e-05
5497,60,101,0.00813202478206,1260,826258.104786,355108.234865,101_60,0,160.9345,0.00843199467745536,0.044099644845218,258446376,44238415088.0155,973913035.80601,9531054.17218226,1.25179994463054e-05
5632,61,101,0.00813202478206,1296,826258.104786,387295.114865,101_61,0,143.944192769976,0.011744688095236,0.044977760483754,359982684,42589197779.5139,2056854732.11882,36978621.0487124,1.17735326982218e-05
5769,62,101,0.00813202478206,1296,826258.104786,419481.994865,101_62,0,132.709988461193,0.00623687248751582,0.0342518535004382,190986228,32245960380.2342,1659018585.21967,103845040.270159,1.10771220161552e-05
5906,63,101,0.00813202478206,1296,826258.104786,451668.874865,101_63,0,116.051518348232,0.00997021702745262,0.0293235035337423,305593938,13964618837.0537,2393450682.66001,232821041.174262,1.04257512338663e-05
6043,64,101,0.00813202478206,1296,826258.104786,483855.754865,101_64,0,91.0383010214932,0.00244413195533162,0.0294980843876946,74914308,9554375292.8584,2317416924.56065,277803293.121134,9.81644812615755e-06
6179,65,101,0.00813202478206,1260,826258.104786,516042.634865,101_65,0,71.972096384988,0.0044253206511779,0.0274395937216903,135639090,2648367843.07228,2569945512.4675,262995476.301828,9.24727035051029e-06
6315,66,101,0.00813202478206,1296,826258.104786,548229.514865,101_66,0,64.3738,0.00516099220987224,0.0352132188106093,158187924,1977261853.4122,1424273846.52871,118491925.027363,8.71521946400034e-06
6451,67,101,0.00813202478206,1296,826258.104786,580416.394865,101_67,0,64.3738,0.00556225383811591,0.0452343928205997,170407422,8662532929.23612,659514604.168218,46140479.3658808,8.21882092864371e-06
6592,68,101,0.00813202478206,1291,826258.104786,612603.274865,101_68,0,32.1869,0.00690072081915769,0.0398695768107987,211511790,6134819864.83891,1272305237.57911,94173398.4823339,7.75479291456733e-06
6733,69,101,0.00813202478206,1257,826258.104786,644790.154865,101_69,9684,0,0.00757993588279284,0.0230821945768759,232330194,5400710512.23782,3332151407.43045,158386446.534151,7.32145643760249e-06
6877,70,101,0.00813202478206,1256,826258.104786,676977.034865,101_70,7447,0,0.0100062623281443,0.0157283452427586,306698751,184912450.148128,2854881234.46438,180077056.03841,6.9170297830765e-06
7022,71,101,0.00813202478206,1292,826258.104786,709163.914865,101_71,9506,0,0.00159077031847543,0.0242084582252336,48758193,5141795177.91913,3000410912.46495,431391673.124811,6.53941228401556e-06
7169,72,101,0,1272,826258.104786,741350.794865,101_72,0,0,0.0102979113468212,0.049647526135446,314033112,316499499.044846,534830656.410872,30698363.0472801,6.18694936193692e-06
7316,73,101,0.00587724107681,1260,826258.104786,773537.674865,101_73,574,0,0.0162089753340547,0.00843142969703893,496726587,0,133107261.530045,0,5.85793317027717e-06
7464,74,101,0.00587724107681,1296,826258.104786,805724.554865,101_74,878,0,0.0364770724483517,0.00176384500133835,1117405206,0,50999942,0,5.55112869674479e-06
7612,75,101,0.00587724107681,1296,826258.104786,837911.434865,101_75,1275,0,0.0434159376552268,0.000518899590659458,1323991926,0,201926970,0,5.26504432695373e-06
7763,76,101,0.00587724107681,1296,826258.104786,870098.314865,101_76,1194,0,0.030200991271027,0.00404248902122882,922372434,0,325007892.99998,0,4.99852864080399e-06
7914,77,101,0.00587724107681,1260,826258.104786,902285.194865,101_77,1265,0,0.0434704332170782,0.00115153465475704,1330594182,0,192929660,0,4.75028539376841e-06
8068,78,101,0.00587724107681,1296,826258.104786,934472.074865,101_78,1195,0,0.0475682289838044,0.00190356344574184,1457181792,0,96419274,69008,4.5194237146078e-06
8223,79,101,0.00587724107681,1296,826258.104786,966658.954865,101_79,989,0,0.0272733198051595,0.000577047584699549,835478226,0,238833650.482643,0,4.30503396760699e-06
8378,80,101,0.00587724107681,1296,826258.104786,998845.834865,101_80,1134,0,0.0193438842269268,0.00139380936615563,592632342,0,430072562.911935,0,4.10628429998429e-06
8533,81,101,0.00587724107681,1296,826258.104786,1031032.71487,101_81,2717,0,0.0105792522929243,0.00318072657637463,324149472,0,1498221873.61156,255138.900408528,3.92190276083086e-06
8688,82,101,0.00587724107681,1260,826258.104786,1063219.59487,101_82,993,0,0.0123847132983183,0.0143514620721413,379469988,0,436061241.489274,0,3.75118743803926e-06
8844,83,101,0.00587724107681,1296,826258.104786,1095406.47487,101_83,1157,0,0.0194300957081228,0.00168703487285982,595321164,0,442335822.337341,0,3.59429558423163e-06
9000,84,101,0.00102494654312,1296,826258.104786,1127593.35487,101_84,774,0,0.00316416940770188,0,96983946,0,2633555335.51489,0,3.45017992346286e-06
9156,85,101,0.00102494654312,1296,826258.104786,1159780.23487,101_85,1524,0,0.0027394428525643,0,83965788,0,5230361609.33531,0,3.31790502745427e-06
9315,86,101,0.00102494654312,1260,826258.104786,1191967.11487,101_86,2543,0,0.0116087201457762,0,355483566,0,8633990337.47709,0,3.19707688656401e-06
9474,87,101,0.00102494654312,1296,826258.104786,1224153.99487,101_87,2727,0,0.0198796520192334,0,609324336,0,9164249400.50393,0,3.08726813161012e-06
9638,88,101,0.00102494654312,1296,826258.104786,1256340.87487,101_88,2183,0,0.0109527217643871,0,335703420,0,7401085065.41451,0,2.98860967355019e-06
9802,89,101,0.00102494654312,1296,826258.104786,1288527.75487,101_89,2367,0,0.00910426124939092,0,279051804,0,8059928158.45992,0,2.90003411590912e-06
9967,90,101,0.00102494654312,1260,826258.104786,1320714.63487,101_90,2754,0,0.0509129671039943,0,1560182310,0,8849245915.0232,0,2.82108194935696e-06
10132,91,101,0.00102494654312,1296,826258.104786,1352901.51487,101_91,3128,0,0.0602668741949521,0,1847220714,0,10020283890.8222,0,2.7513279886233e-06
10301,92,101,0.00102494654312,1296,826258.104786,1385088.39487,101_92,3192,0,0.0586539555591842,0,1797783660,0,10261033435.7432,0,2.69047570676037e-06
10470,93,101,0.0015462744668,1296,826258.104786,1417275.27487,101_93,4738,0,0.0309722944843466,0,949287276,0,10445599876.4308,0,2.63825845736398e-06
10640,94,101,0.0015462744668,1260,826258.104786,1449462.15487,101_94,5306,0,0.0847238278545924,0,2596842990,0,11042558009,0,2.59469757744791e-06
10811,95,101,0.0015462744668,1296,826258.104786,1481649.03487,101_95,5225,0,0.0652211487767615,0,1999072602,0,11113317866,0,2.55951066268576e-06
10981,96,101,0.0015462744668,1296,826258.104786,1513835.91487,101_96,5066,0,0.0542123268318764,0,1660094676,0,10892826720.6474,0,2.53269740151777e-06
11152,97,101,0.0015462744668,1296,826258.104786,1546022.79487,101_97,4919,0,0.0102659948370257,0,314538930,0,11132579242.9891,0,2.51388296675267e-06
11324,98,101,0.0015462744668,1260,826258.104786,1578209.67487,101_98,3760,0,0.00118211215039315,0,36232542,0,8596822104.32566,0,2.50315640190574e-06
11496,99,101,0.0015462744668,1296,826258.104786,1610396.55487,101_99,4599,0,0.0241859624833562,0,741316212,0,10217066832.5456,0,2.50044602939772e-06
11668,100,102,0.0015462744668,377,858444.984786,1642583.43487,102_100,607,0,0.0181472447018317,0,424035216,0,942416971.999983,201675880,2.64192593625021e-06
11839,101,102,0.0015462744668,30,858444.984786,1674770.31487,102_101,26,0,0.00453926923405074,0,83566458,0,4532822,15190386,2.65499258313962e-06
12010,102,102,0,0,858444.984786,1706957.19487,102_102,0,32.1869,0.00547841741505608,0,28192698,0,0,0,2.67619993723018e-06
14904,120,102,0,0,858444.984786,2286321.03487,102_120,0,611.5511,0.0208627733100383,0,21617064,0,0,0,4.70525959507577e-06
15051,121,102,0,0,858444.984786,2318507.91487,102_121,0,643.738,0.00303960282934691,0,52418718,0,0,0,4.93850802556571e-06
15198,122,102,0,0,858444.984786,2350694.79487,102_122,0,675.9249,0.00027968675083906,0,8572284,0,0,0,5.18981212080168e-06
15342,123,102,0,118,858444.984786,2382881.67487,102_123,0,708.1118,0.0103492693841425,0,317201130,0,0,574526104,5.46025466374077e-06
15486,124,102,0,1050,858444.984786,2415068.55487,102_124,0,740.2987,0.0292007187761981,0,892049976,0,0,1657546281.93549,5.75058052607252e-06
15626,125,102,0,1296,858444.984786,2447255.43487,102_125,0,767.777328713274,0.0233434580598656,0,713842308,0,0,408240219.939192,6.06186484950421e-06
15766,126,102,0,673,858444.984786,2479442.31487,102_126,0,794.95778773599,0.0110545141148352,0,338738328,0,0,327502617.542523,6.39616910314074e-06
15907,127,102,0,0,858444.984786,2511629.19487,102_127,0,822.499687015947,0,0,0,0,0,0,6.75454515771698e-06
16048,128,102,0,0,858444.984786,2543816.07487,102_128,0,836.8594,0.00167045053727651,0,35806590,0,0,0,7.13850619663764e-06
16468,131,102,0,0,858444.984786,2640376.71487,102_131,0,878.531397304302,0.00979012526871045,0,30189348,0,0,0,8.46017454145362e-06
16609,132,102,0,0,858444.984786,2672563.59487,102_132,0,894.309410888044,0,0,0,0,0,0,8.96393337083637e-06
16751,133,102,0,0,858444.984786,2704750.47487,102_133,0,910.951821898178,0,0,0,0,0,0,9.50255914675956e-06
16894,134,102,0,0,858444.984786,2736937.35487,102_134,0,928.412146785855,5.56411424517574e-05,0,1703808,0,0,1492298,1.00783621553668e-05
17055,135,102,0,28,858444.984786,2769124.23487,102_135,0,946.645128779866,0.000885395578061653,0,27127818,0,0,1673444,1.06936556901893e-05
17218,136,102,0,11,858444.984786,2801311.11487,102_136,0,965.607,0.000857366226546213,0,26275914,0,0,0,1.13512639318002e-05
17389,137,102,0,0,858444.984786,2833497.99487,102_137,0,985.255677536836,0,0,0,0,0,0,1.20538609037886e-05
17565,138,102,0,0,858444.984786,2865684.87487,102_138,0,1005.55090117376,0,0,0,0,0,0,1.28048381937562e-05
17742,139,102,0,0,858444.984786,2897871.75487,102_139,0,1026.45432077973,0.00165193110262168,0,36365652,0,0,0,1.36071396360702e-05
18470,143,102,0,0,858444.984786,3026619.27487,102_143,0,1115.45140390051,0.00230406313632069,0,36871470,0,0,0,1.74035884478299e-05
18655,144,102,0,222,858444.984786,3058806.15487,102_144,0,1137.97876276866,0.00935468584718345,0,273807270,0,0,79011136.6885919,1.85203860084451e-05
18842,145,102,0,914,858444.984786,3090993.03487,102_145,0,1160.96144967204,0.011258119378975,0,345047742,0,0,623608647.888977,1.97134770315967e-05
19029,146,102,0,1135,858444.984786,3123179.91487,102_146,0,1184.37295806682,0.0124915744195904,0,382850982,0,0,1035504864.63009,2.0988491926009e-05
19219,147,102,0,942,858444.984786,3155366.79487,102_147,0,1208.18835991682,0.00824853691424441,0,252749268,0,0,615698992.379752,2.23512109763564e-05
19413,148,102,0,356,858444.984786,3187553.67487,102_148,0,1232.3842401379,0.0066117597599893,0,202646664,0,0,219020069.413205,2.38075714036365e-05
